Timestamp,Orientation (x),Orientation (y),Orientation (z),Orientation (w),Angular Velocity (x),Angular Velocity (y),Angular Velocity (z),Linear Acceleration (x),Linear Acceleration (y),Linear Acceleration (z)
1705722482.157261,0.15906545569849764,-0.02689838972919995,-0.8462335727585979,0.5078025184750709,0.04758284240961075,0.11121160537004465,-0.4850323796272278,-2.18688295,-0.009806649999998798,9.81645665
1705722482.4072945,0.17258209355294976,-0.014163529855312067,-0.8729872272313166,0.4559694249594988,0.019828258082270622,0.10252285748720164,-0.4701607823371887,-2.14765635,-0.0294199499999988,9.80665
1705722482.6573176,0.18597208756374525,0.00010322020432060242,-0.8939794355919326,0.40769491133873875,0.0030494348611682653,0.11747515201568598,-0.3997962772846222,-2.1770763,-0.05883989999999881,9.77723005
1705722482.907361,0.1990372717775818,0.01486093047158693,-0.9076495695502577,0.3692364771851337,-0.01527545414865017,0.12552586197853086,-0.2887480854988098,-2.2555295,-0.09806649999999882,9.73800345
1705722483.1573794,0.21288099238069016,0.029466753514509794,-0.9138697981360973,0.34446391041009844,-0.03494836017489433,0.13780550658702848,-0.16498662531375888,-2.3732093,-0.1274864499999988,9.7085835
1705722483.407418,0.22707019676015763,0.0433978770497738,-0.9140626197888724,0.33323456770806265,-0.0494019091129303,0.14977139234542847,-0.05769631639122965,-2.53992235,-0.1274864499999988,9.65955025
1705722483.6564405,0.23925845940306442,0.055549984065353164,-0.9106263951858735,0.33230882814814355,-0.05993654206395149,0.10427539795637131,0.011407664045691478,-2.7262487,-0.09806649999999882,9.62032365
1705722483.9074712,0.24528682842262284,0.06534845381531963,-0.9065731773312434,0.3371780323951306,-0.07112960517406464,0.05966512486338616,0.03764820471405982,-2.95180165,-0.03922659999999883,9.56148375
1705722484.1574988,0.24710539846277493,0.07436318728464336,-0.9031316708807066,0.34316500911317477,-0.07072200626134872,0.018597086891531948,0.028793262317776677,-3.20677455,0.009806650000001159,9.463417250000001
1705722484.407538,0.2458406699340711,0.08148499878277289,-0.9014299414759177,0.34691010448019843,-0.03848537802696228,0.004577158484607936,0.0048297704197466365,-3.4519408,0.06864655000000114,9.3359308
1705722484.6575606,0.24543057197405976,0.08302139633403312,-0.9015280103009983,0.34658120077978305,-0.00382776721380651,-0.0015199691988527794,-0.01604427769780159,-3.6873004,0.10787315000000114,9.1986377
1705722484.9076025,0.24477855999918244,0.08415298789652687,-0.902492675352915,0.3442509290142172,-0.0030680885538458824,0.000355216674506661,-0.026767928153276443,-3.89324005,0.11767980000000111,9.07115125
1705722485.1576195,0.24408643793809368,0.08598412727211305,-0.9035581547768148,0.34148382334784777,-0.00873544905334711,0.0006250301375985113,-0.026995662599802017,-4.0795664,0.1078731500000011,8.9632781
1705722485.4076562,0.24348047208253273,0.08761879278404598,-0.9043928893641848,0.3392841118193346,-0.00690219271928072,0.00021106237545609255,-0.018010355532169342,-4.22666615,0.09806650000000108,8.8848249
1705722485.6566865,0.24297074031013163,0.08900669395579128,-0.9047681323357029,0.3382863498487201,-0.00797950942069292,3.7211691960691606e-05,-0.006538162473589182,-4.3541526,0.08825985000000108,8.8063717
1705722485.9067166,0.2422962136025539,0.0898447823471864,-0.9047357590552201,0.3386350044600043,-0.008829722180962563,-0.012443248182535172,0.005002929363399746,-4.4522191,0.07845320000000107,8.7475318
1705722486.1577427,0.24063467319785803,0.09007021663340849,-0.9046057357331868,0.3401040620298303,-0.00631462037563324,0.012070828117430212,0.011282807216048239,-4.54047895,0.07845320000000107,8.7083052
1705722486.4077878,0.24201091406652744,0.09127280371799135,-0.903560088768701,0.3415833115924111,-0.01076729316264391,0.007415377534925939,0.011135412380099295,-4.6091255,0.07845320000000107,8.65927195
1705722486.657814,0.24193902449757765,0.09192470162700685,-0.9030612117166941,0.3427766117294502,-0.003230036236345768,-0.0016869327519088977,0.0056955162435770035,-4.6483521,0.08825985000000107,8.63965865
1705722486.9078557,0.24163814370042283,0.09222641725450942,-0.902966551080981,0.34315696568528087,-0.0028979729395359755,-0.001223030034452677,-0.0010704980231821535,-4.69738535,0.08825985000000107,8.62004535
1705722487.1578782,0.2413043740868571,0.09246247052245146,-0.9031393340928647,0.3428734953386334,-0.0012624457012861967,0.003633792046457528,-0.005545253865420819,-4.73661195,0.08825985000000104,8.60043205
1705722487.407918,0.2415715485330119,0.09250268637130435,-0.9034244084724921,0.34192218139451336,0.0023783929646015167,-0.0016292857471853505,-0.009142417460680008,-4.7660319,0.07845320000000104,8.58081875
1705722487.6579473,0.241626916040874,0.09244542626242228,-0.9037713746487062,0.3409803205073917,0.002294166013598442,0.00027353409677743836,-0.006057349033653736,-4.7856452,0.06864655000000104,8.56120545
1705722487.9069772,0.24169876740212087,0.09216086836667166,-0.903949799452527,0.34053317055454757,0.005447114817798138,-0.004003449343144894,-0.0013249674811959262,-4.81506515,0.05883990000000105,8.5513988
1705722488.1580026,0.24086246019873075,0.09090657232189982,-0.9042752924608705,0.3405986873440728,0.009911788627505302,-0.005114223808050156,0.002767468104138971,-4.8248718,0.04903325000000105,8.54159215
1705722488.4080417,0.240848648554104,0.08989322651432903,-0.9042577626402494,0.34092379650202725,0.006369969807565212,-0.000754007371142506,0.005219259299337864,-4.8444851,0.03922660000000105,8.5317855
1705722488.6580632,0.24121843780326083,0.08945491663469235,-0.9039687943195875,0.34154341166245017,0.0005394229665398598,0.007943362928926945,0.006375827826559543,-4.85429175,0.03922660000000105,8.5317855
1705722488.9081037,0.2412278234565087,0.08887048221596275,-0.9038131291183784,0.3421008655563199,0.002772300271317363,-0.013582069426774979,0.004448296502232553,-4.85429175,0.03922660000000105,8.52197885
1705722489.1581292,0.23562918895503163,0.08678189949791247,-0.9051529324437013,0.342995562829166,-0.004394128452986479,-0.0817098617553711,0.0009113677078858118,-4.8640984,0.03922660000000105,8.52197885
1705722489.4081635,0.22536938634979772,0.08302867550932838,-0.9077617284993196,0.34392371684925954,0.00024747010320425034,-0.09592604637145996,-0.0021440822165459277,-4.903325,0.04903325000000105,8.52197885
1705722489.6581945,0.2138951181822117,0.07867694814649323,-0.91066456361991,0.3445995775028321,-0.00185194646473974,-0.10512371361255646,-0.003787974826991545,-4.9229383,0.04903325000000105,8.5121722
1705722489.9072342,0.20082979381727678,0.0738024857557797,-0.9137876219015273,0.3452720218481793,0.0023681181482970715,-0.11582525819540024,-0.003810816444456563,-4.91313165,0.03922660000000105,8.52197885
1705722490.1582563,0.18551872128623545,0.06798836296020391,-0.9171499021329372,0.3461162284144671,0.00028725084848701954,-0.15229319036006927,-0.0025556171312928013,-4.85429175,0.03922660000000105,8.5513988
1705722490.4082973,0.17303136711208447,0.05992404372346283,-0.9200343260841518,0.3464189570534963,0.052525557577610016,-0.09214473515748978,-0.0006688644643872864,-4.7660319,0.039226600000001055,8.629852
1705722490.65832,0.16591511025912764,0.048184829143120375,-0.9223535233488381,0.3455638528465239,0.07623092085123062,-0.0959947258234024,-0.0015995271969586494,-4.6287388,0.02941995000000107,8.7083052
1705722490.908356,0.15756564987279792,0.035160307861924776,-0.925011030328115,0.3439351864850945,0.07594157010316849,-0.11562994122505188,-0.011476627551019178,-4.4522191,0.02941995000000108,8.8063717
1705722491.1583862,0.14709370679918607,0.020884024141525764,-0.9285311772913767,0.34023102702960695,0.08433862775564194,-0.1282052993774414,-0.03401367366313933,-4.2756994,0.029419950000001093,8.91424485
1705722491.408415,0.13600236686244457,0.005888919655425056,-0.9330581211796669,0.33297330123265884,0.09583625942468643,-0.12551431357860565,-0.0673554018139839,-4.08937305,0.039226600000001104,9.03192465
1705722491.6584456,0.12901952722348622,-0.00774012358506696,-0.9381998218610215,0.321053183042722,0.09758861362934113,-0.05082332342863084,-0.10839115083217621,-3.8834334,0.039226600000001124,9.1397978
1705722491.9074905,0.13018399430802366,-0.01867429000141334,-0.9436125383250918,0.30380713624704153,0.10640054941177368,-0.019567804411053675,-0.15413233637809753,-3.65788045,0.03922660000000113,9.2378643
1705722492.1575105,0.13375795678498442,-0.029135984824076668,-0.9499229938737865,0.2809024903679198,0.11040125042200089,-0.007164650596678281,-0.19909711182117462,-3.4421341500000002,0.02941995000000114,9.32612415
1705722492.408547,0.13894846479413328,-0.039219045528604404,-0.9567212526238471,0.25266506560471635,0.12170175462961197,0.01824055612087247,-0.23737786710262299,-3.26561445,0.01961330000000115,9.3947707
1705722492.658583,0.14748185024901866,-0.048149050093144775,-0.9630108487121577,0.22031994481876532,0.12455394119024277,0.03804990649223324,-0.2667563855648041,-3.1185147,1.157733396167549e-15,9.4536106
1705722492.908614,0.15512693167676256,-0.05577653512783636,-0.9687910313561903,0.18511766734024948,0.09617707878351212,-0.0030186860822141517,-0.28416958451271057,-3.01064155,-0.009806649999998838,9.48303055
1705722493.158641,0.16005316815905618,-0.05856157815867905,-0.9740049178317145,0.14922447843919262,0.05212286487221718,0.05039142072200772,-0.2846672534942627,-2.941995,-0.039226599999998835,9.52225715
1705722493.4086838,0.17277832078151018,-0.05569286948020282,-0.9766050249402081,0.11527610948725704,0.025316942483186722,0.10423821210861203,-0.26851651072502136,-2.91257505,-0.049033249999998835,9.52225715
1705722493.6587026,0.1882132955026543,-0.05094736990670743,-0.9771192265724467,0.08495962545870246,0.013885228894650936,0.11737433075904843,-0.23566637933254245,-2.89296175,-0.06864654999999883,9.50264385
1705722493.9087417,0.2044123305474791,-0.04575755141217216,-0.9759854343198395,0.05978526243502548,0.0030755293555557728,0.1258796453475952,-0.18998475372791293,-2.9223817,-0.07845319999999885,9.4928372
1705722494.1577678,0.22158844596798843,-0.03997262177414573,-0.9734589630493233,0.04096824844839227,-0.010247795842587948,0.13967414200305936,-0.13939234614372256,-2.99102825,-0.07845319999999885,9.463417250000001
1705722494.4088006,0.23568030997057215,-0.03390013615683287,-0.9708246625184598,0.028373348527129374,-0.024790214374661446,0.08406334370374678,-0.0917850285768509,-3.08909475,-0.07845319999999885,9.4339973
1705722494.658834,0.24384697738987338,-0.027978268619132118,-0.9691791783048669,0.021156286139145844,-0.032795242965221405,0.06047701463103294,-0.05326038971543313,-3.24600115,-0.05883989999999885,9.40457735
1705722494.9088686,0.25173160999173905,-0.021747666241930513,-0.9673829562659095,0.01812323012671925,-0.04371022805571556,0.07408783584833145,-0.027300944551825534,-3.42252085,-0.03922659999999886,9.3163175
1705722495.1588922,0.2574731004571884,-0.015260044619780585,-0.9660052466309268,0.017566930884117333,-0.04880337417125702,0.021706443279981613,-0.013559706509113315,-3.5990405500000002,1.1301111263419746e-15,9.22805765
1705722495.4089365,0.25863468416689983,-0.00831607738435591,-0.9657674861415031,0.018223767852640866,-0.05749133229255676,0.003804568899795412,-0.007848293520510197,-3.7853669,0.01961330000000112,9.14960445
1705722495.658955,0.2590952900728183,-0.0027737457465267477,-0.9656618376178402,0.018951315657538065,-0.021538864821195602,0.002035191282629966,-0.005506426561623812,-3.97169325,0.049033250000001104,9.0417313
1705722495.9089928,0.2590030835610111,-0.0018128361424039304,-0.9656901451620667,0.01888544063227972,-0.0022060393821448088,-0.001015107147395611,-0.0012008782941848037,-4.1384063,0.0686465500000011,8.9436648
1705722496.1580167,0.2588902725242779,-0.0015314363894126067,-0.9657142002150504,0.019224073394998004,-0.0037460126914083958,-0.0009008049964904782,0.0029918679501861334,-4.2756994,0.06864655000000108,8.85540495
1705722496.4090471,0.2587765937139881,-0.0006369658730349079,-0.9657306799516499,0.01996303134260909,-0.013429069891571999,-0.0006060041487216945,0.0031192644964903593,-4.3933792,0.07845320000000108,8.7867584
1705722496.6590745,0.2587466071848032,0.0008359993907766685,-0.9657212112888298,0.02078548633559509,-0.013279013335704803,-0.00012658792547881582,0.0018168605165556073,-4.4914457,0.08825985000000107,8.73772515
1705722496.9091105,0.25872596219508326,0.0024940955346355077,-0.965711626197248,0.021347388626226,-0.01360942330211401,0.0003726673312485217,-0.0009270422160625458,-4.56009225,0.08825985000000107,8.6886919
1705722497.159133,0.2586773345006329,0.003869471974168013,-0.9657178734147924,0.021448840749548632,-0.007469482254236937,-0.0015685313846915965,-0.003826154861599207,-4.6287388,0.08825985000000107,8.6494653
1705722497.4091747,0.25861594325463244,0.004826449596817387,-0.9657385265192259,0.02106175859896216,-0.005102657712996006,-0.003925109282135964,-0.006630460731685161,-4.67777205,0.08825985000000107,8.629852
1705722497.6591988,0.25868942022926267,0.005555892555158596,-0.9657319430843228,0.020266475419817593,-0.002524525625631213,0.0013224181020632375,-0.008165662176907063,-4.7268053,0.08825985000000107,8.6102387
1705722497.909232,0.25875929578209783,0.005803420510899358,-0.9657261088418281,0.019571148610850315,-0.00022211438044905663,0.0006208138074725861,-0.004119164310395718,-4.75622525,0.07845320000000104,8.58081875
1705722498.1582599,0.2588154436916654,0.005832449034361396,-0.9657145982424606,0.019387196454113704,-0.0010552313178777695,0.00030525890178978443,7.405108772218223e-05,-4.7856452,0.06864655000000104,8.56120545
1705722498.4082906,0.2588469394420444,0.005626038270027615,-0.965703694432342,0.019569981977424062,0.0031793511006981134,0.00011648889631032979,0.002856836188584566,-4.8052585,0.05883990000000105,8.56120545
1705722498.6593149,0.2586060156480865,0.005347458862280666,-0.965760689857402,0.020015575947066395,0.0013261055573821068,0.002116643358021975,0.003967717289924622,-4.8248718,0.05883990000000105,8.54159215
1705722498.9093575,0.25862860672128807,0.004921042938411533,-0.9657485201444254,0.020416242569491667,0.0041844830848276615,0.001846641302108765,0.0032374095171689983,-4.8444851,0.05883990000000105,8.5317855
1705722499.1593704,0.2586326295349408,0.004562222515886175,-0.965744185506979,0.02065229345663912,0.0022336633410304785,0.0017713712295517328,0.0015723444521427152,-4.85429175,0.04903325000000105,8.5317855
1705722499.409401,0.25861416186348907,0.0042980990581464075,-0.9657501253237455,0.020662455451894286,0.0018901634030044079,-0.00048355362378060823,-0.000646294094622135,-4.8640984,0.04903325000000105,8.52197885
1705722499.6594322,0.25860154106818,0.004160520828351864,-0.9657587605253284,0.020443813053848587,0.0023866575211286545,0.0023707372602075334,-0.0019772641826421027,-4.87390505,0.04903325000000105,8.52197885
1705722499.9094646,0.25855703804246666,0.00403566309042586,-0.9657770403778059,0.0201663031121966,0.0014811265282332897,-0.004762234631925821,-0.0018420412670820945,-4.87390505,0.04903325000000105,8.5121722
1705722500.159486,0.25320863854709685,0.0037336319886093245,-0.9671984264378009,0.019966202782227563,0.0007563144899904728,-0.07331782579421997,-0.0010190228931605727,-4.8837117,0.03922660000000105,8.5121722
1705722500.408526,0.24287652332540238,0.003225737519820197,-0.969847430351823,0.01991358518159221,0.0013441885821521282,-0.09031719714403152,0.00032234657555819664,-4.91313165,0.03922660000000105,8.52197885
1705722500.6595552,0.22975049132500142,0.002720470652957514,-0.9730390560918836,0.020057569522834565,0.002726941369473934,-0.11237672716379166,0.0015664414968341726,-4.9425516,0.03922660000000105,8.50236555
1705722500.9095886,0.21533378669815267,0.0023282297068489737,-0.976325729034395,0.02034724743359513,0.002149870852008462,-0.12781788408756256,0.0021079131402075447,-4.9425516,0.03922660000000105,8.5121722
1705722501.1596177,0.19843594383215585,0.00200674169439644,-0.9798937946520598,0.02067124538097799,-0.0022988251876085997,-0.14289933443069458,0.0016221273690462288,-4.89351835,0.03922660000000105,8.54159215
1705722501.4096525,0.17858125971206973,0.0016880810550353917,-0.983701500372677,0.020910337791300037,0.0007347580976784229,-0.174351304769516,0.00042416923679413547,-4.8052585,0.039226600000001055,8.6102387
1705722501.6596818,0.1551339771635693,0.0013824155685291989,-0.9876690264785895,0.02101028775253545,-0.0011606230400502682,-0.19959935545921326,-0.0009542549960314984,-4.67777205,0.03922660000000106,8.69849855
1705722501.9097273,0.1291528554321495,0.0009612447990071295,-0.9914025177974538,0.0209681579312015,-0.005375619977712631,-0.2257697880268097,-0.0019845296628772935,-4.50125235,0.03922660000000108,8.83579165
1705722502.159747,0.09963775093400656,0.0007864507501228522,-0.9948036177737523,0.02091559581471914,-0.006353946402668953,-0.25250884890556335,-0.0023356243036687066,-4.26589275,0.0392266000000011,8.99269805
1705722502.4087853,0.06716951118757575,0.0006680491426643412,-0.997522954599557,0.02087499758407885,-0.004462154116481543,-0.2596956491470337,-0.002349701011553375,-3.9814999,0.039226600000001124,9.16921775
1705722502.6598089,0.03873466627788941,0.00028100924243286635,-0.999031807474863,0.020856517342406403,-3.973138518631458e-05,-0.19795450568199158,-0.001834737369790649,-3.6284605,0.03922660000000115,9.38496405
1705722502.9098415,0.015887020201053592,0.0003306387219269782,-0.9996549142556104,0.020917592399099127,-0.005111778154969215,-0.1821693629026413,-0.001252010930329539,-3.2165812000000003,0.029419950000001173,9.5712904
1705722503.1598704,-0.007314226354348196,0.0004412038282677932,-0.9997523669709272,0.021012190938780095,-0.007970061153173447,-0.18935643136501312,-0.0012370347976684338,-2.8047019,0.029419950000001194,9.7281968
1705722503.409904,-0.02961437932685425,0.00030795805962923487,-0.9993383751871916,0.02111174026797796,-0.0038371984846889973,-0.1765013337135315,-0.0012270247098058245,-2.40262925,0.029419950000001208,9.8654899
1705722503.659932,-0.05145114331043468,9.888969922188525e-05,-0.99845030117652,0.021207690901963668,-0.0019050794653594494,-0.16897821426391602,-0.0015575473662465605,-2.01036325,0.019613300000001218,9.97336305
1705722503.9099784,-0.07119989320334433,-4.506476548773453e-05,-0.9972363423950016,0.02121910892658507,-0.0059247929602861404,-0.14236854016780853,-0.0021025415044277733,-1.63771055,0.019613300000001232,10.05181625
1705722504.1600006,-0.08186373719109805,-0.00014306618307445012,-0.9964197211588897,0.02111983311521692,-0.0008337956387549639,-0.0379854217171669,-0.0026078503578901243,-1.28467115,0.009806650000001239,10.11065615
1705722504.4090388,-0.08306382477380995,-0.00018779869670238763,-0.9963229284372229,0.02099971466167488,0.0013214361388236284,0.0036255586892366405,-0.002971213543787599,-0.9610517000000001,0.009806650000001239,10.11065615
1705722504.6590655,-0.08139373364165584,-0.00024402525307056088,-0.9964636278300012,0.02086238211278429,0.0002181271556764841,0.022665387019515038,-0.002717186231166127,-0.7060788,1.2321934278712709e-15,10.0616229
1705722504.9101074,-0.07691958345768299,-0.0003604499398993322,-0.9968211003332124,0.020759135025842753,0.0011251505929976702,0.04413938894867897,-0.0018831863999366814,-0.4903325,1.2273895548581276e-15,10.0223963
1705722505.160132,-0.07008625973997137,-0.000346649194493219,-0.9973261768980632,0.02069523867680872,0.001077901804819703,0.06378877907991409,-0.0015563592314720232,-0.32361945000000003,1.2213847135916984e-15,9.97336305
1705722505.4101677,-0.06101624300705072,-0.0004548600536302176,-0.9979221456878934,0.02069305045919689,0.0021674013696610928,0.07796363532543182,-0.0009230056311935282,-0.18632635,1.2153798723252691e-15,9.9243298
1705722505.6601985,-0.04972780402522533,-0.000511902752942489,-0.9985478031678529,0.02071637639779544,0.005170843098312616,0.09775735437870026,-0.00040125241503120667,-0.08825985,1.2117769675654117e-15,9.89490985
1705722505.910227,-0.03715681558654017,-0.0006664222087622656,-0.9990934779833792,0.020764132247276853,0.0002843912225216627,0.10799666494131088,-0.0003451781813055409,-0.00980665,1.2069730945522684e-15,9.85568325
1705722506.1602526,-0.02327390097198235,-0.0005299578841426625,-0.9995121765372414,0.020819549274025406,0.0040160054340958595,0.1146659106016159,-2.3153610527529455e-05,0.02941995,1.2045711580456967e-15,9.83606995
1705722506.4102957,-0.009038903751894327,-0.0006443728577900882,-0.9997400594538965,0.020921197998762964,0.004130034241825342,0.10810625553131104,0.000760776689276086,0.0588399,1.2033701897924109e-15,9.8262633
1705722506.659316,0.0038753259048195216,-0.0017668529898215474,-0.9997680634115593,0.02111112175949137,0.029416758567094803,0.08254216611385345,0.0007324346806853909,0.0784532,-0.009806649999998798,9.81645665
1705722506.910346,0.007167998749815266,-0.004647947754147296,-0.9997390488169531,0.02118609558581458,-0.0065395585261285305,0.00933114904910326,9.694229811429864e-05,0.0784532,-0.0098066499999988,9.80665
1705722507.1603677,0.008487756994019957,-0.00162424439285271,-0.9997358772654351,0.021295434244775868,-0.01624792069196701,0.006458468735218048,3.4493859857312874e-06,0.0588399,1.2009682532858392e-15,9.80665
1705722507.410408,0.007518043484524476,-0.004801351572148419,-0.9997332444314817,0.02130413161216832,0.08259624987840652,-0.032563719898462296,-0.0012235180474817714,0.04903325,1.202169221539125e-15,9.81645665
1705722507.6604352,0.0012051473197290511,-0.021850243153142487,-0.9995389687574308,0.021046720158214294,0.14410319924354553,-0.05918534845113754,-0.002112385584041469,0.02941995,1.202169221539125e-15,9.81645665
1705722507.9104695,-0.004844138794857508,-0.03697871846386056,-0.9990901246001644,0.020688925214585707,0.1125810369849205,-0.045540060847997665,-0.0031423068139702025,0.02941995,1.202169221539125e-15,9.81645665
1705722508.1604989,-0.010340401123530388,-0.05063458640310276,-0.9984563550293979,0.020349984417694866,0.10818585008382797,-0.05035697668790817,-0.002400567987933749,0.0196133,0.029419950000001208,9.8458766
1705722508.4105327,-0.016098078389208275,-0.06429716933326615,-0.9975978505925023,0.02013093095521623,0.11123007535934448,-0.0487823560833931,-0.0017938730306923329,0.02941995,0.07845320000000121,9.85568325
1705722508.6595569,-0.021561839987263215,-0.07805228315818728,-0.9965147395633887,0.02003252313288123,0.11333800107240677,-0.048137564212083817,-0.0011987304314970912,0.04903325,0.1470997500000012,9.8654899
1705722508.9105947,-0.027156441279645192,-0.09248197045082944,-0.9951436239889214,0.019969488545110603,0.1170894205570221,-0.04846128448843956,-0.001143853645771736,0.06864655,0.23535960000000122,9.89490985
1705722509.1606152,-0.03260401436163371,-0.10748820005837359,-0.9934720943828663,0.019911373087727387,0.13005658984184265,-0.04747290536761284,-0.0013671312481164874,0.08825985,0.33342610000000117,9.9243298
1705722509.410655,-0.03806651679211799,-0.12372435756261499,-0.9913875514182641,0.019848086505558134,0.13129296898841858,-0.045416928827762604,-0.001429691677913064,0.12748645,0.4609125500000012,9.95374975
1705722509.6606822,-0.043827535749108734,-0.14120119213422924,-0.988812806415715,0.0197637121591771,0.14442884922027588,-0.05031396448612213,-0.0019130401778966128,0.16671305,0.6178189500000013,9.9831697
1705722509.9107158,-0.048930383109471516,-0.1580260723813084,-0.9860253546105074,0.019687003878724848,0.11046531796455383,-0.03384321928024292,-0.002110711298882957,0.20593965,0.7943386500000013,10.002783
1705722510.1607442,-0.05144560930824617,-0.1683205215572383,-0.9841918039700108,0.019698840165307038,0.07910973578691483,-0.022445697337388992,-0.0021018676925450537,0.26477955,0.9904716500000013,10.01258965
1705722510.4107776,-0.053919881683262456,-0.17842021646227066,-0.9822784468005981,0.019695828690964087,0.08605878800153732,-0.023022159934043884,-0.0020415408071130484,0.3138128,1.2258312500000013,9.9831697
1705722510.659801,-0.056366559842499636,-0.18991188968829825,-0.9799817285014383,0.01980143656088495,0.0993051677942276,-0.02429402805864811,-0.0016338354907929867,0.3726527,1.461190850000001,9.93413645
1705722510.9098482,-0.05884441423552296,-0.20256347776339073,-0.9772959396965014,0.01995040456759711,0.10147291421890259,-0.02421017736196518,-0.001460913335904476,0.4314926,1.696550450000001,9.89490985
1705722511.1608684,-0.06142759376822471,-0.21501627128167372,-0.9744700611342103,0.02006872594511366,0.10955823212862015,-0.02592269331216812,-0.001273623667657372,0.50013915,1.941716700000001,9.8458766
1705722511.4109073,-0.06382181592078709,-0.22778724507657272,-0.9714055084339847,0.020275230630265147,0.09101173281669617,-0.01660357043147087,-0.0007637329399585703,0.55897905,2.1966896000000014,9.7870367
1705722511.6609306,-0.06449694367029886,-0.23489061671904268,-0.9696606990316523,0.020607551722255254,0.035032156854867935,0.003918967675417662,-0.00030192756094038535,0.61781895,2.451662500000001,9.7281968
1705722511.910962,-0.06381770443340049,-0.23821828251395788,-0.9688837814249873,0.021061067602776814,0.02641914412379265,0.001766543835401535,-0.00021688127890229247,0.6864655,2.7164420500000013,9.6301303
1705722512.16099,-0.06302610216678549,-0.24127930712597878,-0.9681686413325663,0.02148227964444632,0.032291337847709656,0.0013137984788045287,-0.0005998960696160794,0.7453054,2.9812216000000014,9.50264385
1705722512.4110236,-0.06224546463541812,-0.24449046522092116,-0.9674054168503754,0.021832865064615955,0.022942660376429558,0.006283499300479889,-0.00111481104977429,0.8041453000000001,3.216581200000001,9.3751574
1705722512.6610503,-0.06125432307265291,-0.24658846931076966,-0.9669295296662865,0.022120564351221946,0.013001762330532074,0.0058718491345644,-0.0010900893248617656,0.85317855,3.4323275000000013,9.26728425
1705722512.910095,-0.060160986327677815,-0.24809354496517774,-0.9666054437836296,0.022453612594519886,0.011036334559321404,0.008554126136004925,-0.00041734590195119484,0.9022118,3.628460500000001,9.1594111
1705722513.1611128,-0.058797618903908375,-0.24721327672572196,-0.9669086652903274,0.022717147889641905,-0.009435179643332958,0.010946588590741158,-0.0005383051466196788,0.9414384,3.7951735500000012,9.05153795
1705722513.4111483,-0.05721855118347503,-0.24601488266896407,-0.9673015439127811,0.023031240734924737,-0.015092005021870136,0.01179254800081253,-0.0002716563176363721,0.97085835,3.9520799500000012,8.9828914
1705722513.661178,-0.055120014290597735,-0.243123914188852,-0.9681449325952374,0.023408029909828428,-0.01901226118206978,0.01615823619067669,-0.00010158633813262184,1.0002783,4.079566400000001,8.89463155
1705722513.9112134,-0.052721689593379945,-0.23876308594058565,-0.9693535526103421,0.023797106552189525,-0.04474121332168579,0.023383531719446182,0.00010692258365452004,1.02969825,4.197246200000001,8.825985
1705722514.1612375,-0.0506292651369899,-0.23478184354857284,-0.9704282875617583,0.02414750818563049,-0.008302861824631691,0.0073881447315216064,0.0002054758369922629,1.04931155,4.285506050000001,8.77695175
1705722514.411275,-0.05079492878414066,-0.23665072019284955,-0.9699638767105567,0.024215485100398945,0.02369401976466179,-0.005601627752184868,0.0001563706900924451,1.0591182,4.334539300000001,8.73772515
1705722514.6612968,-0.05141622598325317,-0.23849945975233694,-0.9694789846874909,0.024184243895439324,0.008248159661889076,-0.003454579971730709,0.0001300945878028874,1.0591182,4.344345950000001,8.71811185
1705722514.9103322,-0.051761275985379177,-0.2394706729922795,-0.9692213744524254,0.02417631877564524,0.015281724743545055,-0.0024550058878958225,0.0002691617701202634,1.0591182,4.354152600000001,8.7279185
1705722515.1613615,-0.051623448002510244,-0.23953656628509504,-0.969210718870946,0.02424531819429576,-0.010440323501825333,0.005013161338865757,0.0001386988442391151,1.06892485,4.383572550000001,8.71811185
1705722515.4113894,-0.05167899289609945,-0.2396540392770583,-0.969178167683366,0.024267312116270364,0.001898390706628561,-0.00029343366622924805,1.0114163160324132e-05,1.06892485,4.403185850000001,8.7083052
1705722515.6614158,-0.05164388478070278,-0.2397464409603679,-0.9691565283260388,0.02429355500157043,0.0007917708717286587,0.00174893147777766,-0.0001954687759280207,1.06892485,4.422799150000001,8.6886919
1705722515.9114542,-0.05080374602725861,-0.23664283085851828,-0.9699624341151523,0.024331592596323,-0.06566539406776428,0.02329050935804844,-0.0007316786795854597,1.06892485,4.442412450000001,8.67888525
1705722516.161475,-0.04707466824543696,-0.22577448054799037,-0.9727281630425767,0.024693731323591425,-0.10457683354616165,0.03799831494688988,-0.0006891970988363074,1.0787315,4.471832400000001,8.6886919
1705722516.4115162,-0.04316630209652232,-0.21449840510434498,-0.9754471370335372,0.025099550276448054,-0.09073503315448761,0.033011604100465775,-0.0005484072025865357,1.08853815,4.511059000000001,8.6690786
1705722516.6615407,-0.039259759438199746,-0.20234923983659675,-0.9781938073984722,0.025501599826027396,-0.1095127984881401,0.037362005561590195,-2.0330306142573162e-05,1.0787315,4.511059000000001,8.65927195
1705722516.9105744,-0.03439297827628726,-0.18754211285628283,-0.9813085327174482,0.026050769021607297,-0.1293402761220932,0.045540545135736465,0.00013987487182020583,1.06892485,4.462025750000001,8.6886919
1705722517.161604,-0.029119280411603984,-0.1704474044728394,-0.9845768920958807,0.026610023818082137,-0.15055729448795319,0.050206445157527924,3.853137604891639e-05,1.0591182,4.393379200000001,8.7475318
